state,date,ML,Low_90,High_90,Low_50,High_50
Valle d'Aosta,2020-04-21 17:00:00,0.79,0.09,1.33,0.46,0.99
Valle d'Aosta,2020-04-22 17:00:00,0.7000000000000001,0.03,1.23,0.4,0.93
Valle d'Aosta,2020-04-23 17:00:00,0.58,0.0,1.12,0.21,0.74
Valle d'Aosta,2020-04-24 17:00:00,0.58,0.0,1.1400000000000001,0.2,0.74
Valle d'Aosta,2020-04-25 17:00:00,0.61,0.0,1.18,0.26,0.81
Valle d'Aosta,2020-04-26 17:00:00,0.61,0.0,1.2,0.24,0.8
Valle d'Aosta,2020-04-27 17:00:00,0.64,0.0,1.24,0.24,0.8200000000000001
Valle d'Aosta,2020-04-28 17:00:00,0.65,0.0,1.25,0.32,0.9
Valle d'Aosta,2020-04-29 17:00:00,0.65,0.01,1.27,0.28,0.87
Valle d'Aosta,2020-04-30 17:00:00,0.65,0.0,1.28,0.25,0.85
Valle d'Aosta,2020-05-01 17:00:00,0.61,0.0,1.26,0.19,0.79
Valle d'Aosta,2020-05-02 17:00:00,0.62,0.0,1.28,0.25,0.85
Valle d'Aosta,2020-05-03 17:00:00,0.5700000000000001,0.0,1.26,0.14,0.74
Valle d'Aosta,2020-05-04 17:00:00,0.5700000000000001,0.0,1.27,0.19,0.79
Valle d'Aosta,2020-05-05 17:00:00,0.5700000000000001,0.0,1.29,0.15,0.76
Valle d'Aosta,2020-05-06 17:00:00,0.5,0.0,1.27,0.1,0.7000000000000001
Valle d'Aosta,2020-05-07 17:00:00,0.5,0.0,1.28,0.13,0.73
Valle d'Aosta,2020-05-08 17:00:00,0.49,0.0,1.29,0.09,0.7000000000000001
Valle d'Aosta,2020-05-09 17:00:00,0.48,0.0,1.3,0.12,0.73
Valle d'Aosta,2020-05-10 17:00:00,0.48,0.0,1.32,0.08,0.7000000000000001
Valle d'Aosta,2020-05-11 17:00:00,0.55,0.0,1.36,0.16,0.8
Valle d'Aosta,2020-05-12 17:00:00,0.55,0.0,1.37,0.11,0.76
Valle d'Aosta,2020-05-13 17:00:00,0.56,0.0,1.3800000000000001,0.15,0.8
Valle d'Aosta,2020-05-14 17:00:00,0.56,0.0,1.3900000000000001,0.11,0.77
Valle d'Aosta,2020-05-15 17:00:00,0.48,0.0,1.37,0.08,0.72
Valle d'Aosta,2020-05-16 17:00:00,0.47000000000000003,0.0,1.3800000000000001,0.11,0.75
Valle d'Aosta,2020-05-17 17:00:00,0.47000000000000003,0.0,1.3900000000000001,0.07,0.72
Valle d'Aosta,2020-05-18 17:00:00,0.33,0.0,1.36,0.04,0.67
Valle d'Aosta,2020-05-19 17:00:00,0.32,0.0,1.37,0.06,0.6900000000000001
Valle d'Aosta,2020-05-20 17:00:00,0.31,0.0,1.3800000000000001,0.08,0.71
Valle d'Aosta,2020-05-21 17:00:00,0.31,0.0,1.3900000000000001,0.04,0.68
Valle d'Aosta,2020-05-22 17:00:00,0.31,0.0,1.4000000000000001,0.06,0.7000000000000001
Valle d'Aosta,2020-05-23 17:00:00,0.3,0.0,1.41,0.08,0.72
Valle d'Aosta,2020-05-24 17:00:00,0.3,0.0,1.42,0.04,0.6900000000000001
Valle d'Aosta,2020-05-25 17:00:00,0.3,0.0,1.43,0.06,0.71
Valle d'Aosta,2020-05-26 17:00:00,0.3,0.0,1.44,0.09,0.74
Valle d'Aosta,2020-05-27 17:00:00,0.3,0.0,1.45,0.05,0.71
Valle d'Aosta,2020-05-28 17:00:00,0.3,0.0,1.46,0.06,0.72
Valle d'Aosta,2020-05-29 17:00:00,0.3,0.0,1.47,0.1,0.76
Valle d'Aosta,2020-05-30 17:00:00,0.3,0.0,1.48,0.05,0.72
Valle d'Aosta,2020-05-31 17:00:00,0.3,0.0,1.48,0.06,0.73
Valle d'Aosta,2020-06-01 17:00:00,0.3,0.0,1.49,0.03,0.71
Valle d'Aosta,2020-06-02 17:00:00,0.3,0.0,1.5,0.05,0.73
Valle d'Aosta,2020-06-03 17:00:00,0.3,0.0,1.51,0.06,0.74
Valle d'Aosta,2020-06-04 17:00:00,0.3,0.0,1.52,0.03,0.72
Valle d'Aosta,2020-06-05 17:00:00,0.3,0.0,1.53,0.05,0.74
Valle d'Aosta,2020-06-06 17:00:00,0.3,0.0,1.53,0.06,0.75
Valle d'Aosta,2020-06-07 17:00:00,0.3,0.0,1.54,0.03,0.73
Valle d'Aosta,2020-06-08 17:00:00,0.3,0.0,1.55,0.04,0.74
Valle d'Aosta,2020-06-09 17:00:00,0.25,0.0,1.5,0.06,0.72
Valle d'Aosta,2020-06-10 17:00:00,0.25,0.0,1.51,0.02,0.6900000000000001
Valle d'Aosta,2020-06-11 17:00:00,0.25,0.0,1.52,0.03,0.7000000000000001
Valle d'Aosta,2020-06-12 17:00:00,0.25,0.0,1.53,0.05,0.72
Valle d'Aosta,2020-06-13 17:00:00,0.25,0.0,1.54,0.02,0.7000000000000001
Valle d'Aosta,2020-06-14 17:00:00,0.25,0.0,1.55,0.03,0.71
Valle d'Aosta,2020-06-15 17:00:00,0.25,0.0,1.56,0.04,0.72
Valle d'Aosta,2020-06-16 17:00:00,0.25,0.0,1.57,0.07,0.75
Valle d'Aosta,2020-06-17 17:00:00,0.25,0.0,1.58,0.02,0.71
Valle d'Aosta,2020-06-18 17:00:00,0.25,0.0,1.59,0.04,0.73
Valle d'Aosta,2020-06-19 17:00:00,0.25,0.0,1.6,0.06,0.75
Valle d'Aosta,2020-06-20 17:00:00,0.27,0.0,1.6,0.06,0.77
Valle d'Aosta,2020-06-21 17:00:00,0.27,0.0,1.6,0.06,0.77
Valle d'Aosta,2020-06-22 17:00:00,0.27,0.0,1.6,0.06,0.77
Veneto,2020-02-25 18:00:00,1.76,0.01,3.38,0.88,2.43
Veneto,2020-02-26 18:00:00,1.95,0.48,3.2600000000000002,1.3,2.47
Veneto,2020-02-27 18:00:00,1.67,0.44,2.72,1.1300000000000001,2.08
Veneto,2020-02-28 18:00:00,1.54,0.5,2.48,1.09,1.9100000000000001
Veneto,2020-02-29 17:00:00,1.5,0.5700000000000001,2.35,1.04,1.78
Veneto,2020-03-01 17:00:00,1.51,0.63,2.2600000000000002,1.11,1.78
Veneto,2020-03-02 18:00:00,1.5,0.71,2.21,1.12,1.74
Veneto,2020-03-03 18:00:00,1.47,0.73,2.13,1.11,1.69
Veneto,2020-03-04 17:00:00,1.56,0.87,2.18,1.24,1.78
Veneto,2020-03-05 17:00:00,1.59,0.91,2.15,1.28,1.79
Veneto,2020-03-06 17:00:00,1.6400000000000001,1.0,2.17,1.35,1.83
Veneto,2020-03-07 18:00:00,1.76,1.17,2.27,1.51,1.96
Veneto,2020-03-08 18:00:00,2.0100000000000002,1.45,2.48,1.78,2.2
Veneto,2020-03-09 18:00:00,2.08,1.59,2.54,1.87,2.2600000000000002
Veneto,2020-03-10 18:00:00,2.18,1.7,2.59,1.94,2.31
Veneto,2020-03-11 17:00:00,2.17,1.74,2.56,1.95,2.29
Veneto,2020-03-12 17:00:00,2.13,1.72,2.49,1.92,2.24
Veneto,2020-03-13 17:00:00,2.0,1.6,2.33,1.82,2.12
Veneto,2020-03-14 17:00:00,1.98,1.62,2.31,1.78,2.07
Veneto,2020-03-15 17:00:00,1.84,1.47,2.14,1.6500000000000001,1.93
Veneto,2020-03-16 17:00:00,1.79,1.46,2.1,1.61,1.8800000000000001
Veneto,2020-03-17 17:00:00,1.74,1.3900000000000001,2.02,1.57,1.83
Veneto,2020-03-18 17:00:00,1.73,1.3900000000000001,2.0,1.57,1.82
Veneto,2020-03-19 17:00:00,1.6500000000000001,1.33,1.92,1.47,1.72
Veneto,2020-03-20 17:00:00,1.59,1.28,1.86,1.44,1.68
Veneto,2020-03-21 17:00:00,1.52,1.2,1.77,1.35,1.59
Veneto,2020-03-22 17:00:00,1.44,1.1400000000000001,1.7,1.3,1.53
Veneto,2020-03-23 17:00:00,1.34,1.04,1.59,1.19,1.42
Veneto,2020-03-24 17:00:00,1.28,0.98,1.53,1.12,1.35
Veneto,2020-03-25 17:00:00,1.17,0.87,1.42,1.01,1.24
Veneto,2020-03-26 17:00:00,1.08,0.78,1.33,0.92,1.1500000000000001
Veneto,2020-03-27 17:00:00,1.04,0.74,1.29,0.88,1.11
Veneto,2020-03-28 17:00:00,1.02,0.73,1.28,0.87,1.1
Veneto,2020-03-29 17:00:00,1.0,0.71,1.26,0.85,1.08
Veneto,2020-03-30 17:00:00,0.9500000000000001,0.64,1.2,0.8,1.03
Veneto,2020-03-31 17:00:00,0.91,0.61,1.17,0.77,1.0
Veneto,2020-04-01 17:00:00,0.89,0.6,1.16,0.76,0.99
Veneto,2020-04-02 17:00:00,0.89,0.5700000000000001,1.1400000000000001,0.72,0.96
Veneto,2020-04-03 17:00:00,0.87,0.5700000000000001,1.1400000000000001,0.71,0.9500000000000001
Veneto,2020-04-04 17:00:00,0.9,0.61,1.18,0.74,0.98
Veneto,2020-04-05 17:00:00,0.9400000000000001,0.62,1.2,0.78,1.02
Veneto,2020-04-06 17:00:00,0.97,0.65,1.23,0.8200000000000001,1.06
Veneto,2020-04-07 17:00:00,0.99,0.67,1.25,0.8300000000000001,1.07
Veneto,2020-04-08 17:00:00,1.01,0.72,1.29,0.85,1.09
Veneto,2020-04-09 17:00:00,0.96,0.66,1.23,0.8,1.04
Veneto,2020-04-10 17:00:00,0.87,0.55,1.1300000000000001,0.71,0.9500000000000001
Veneto,2020-04-11 17:00:00,0.76,0.46,1.04,0.62,0.86
Veneto,2020-04-12 17:00:00,0.7000000000000001,0.4,0.99,0.53,0.78
Veneto,2020-04-13 17:00:00,0.65,0.31,0.92,0.49,0.74
Veneto,2020-04-14 17:00:00,0.63,0.29,0.91,0.45,0.71
Veneto,2020-04-15 17:00:00,0.66,0.32,0.9500000000000001,0.49,0.75
Veneto,2020-04-16 17:00:00,0.72,0.36,1.0,0.5700000000000001,0.8300000000000001
Veneto,2020-04-17 17:00:00,0.79,0.45,1.09,0.6,0.87
Veneto,2020-04-18 17:00:00,0.89,0.55,1.19,0.7000000000000001,0.97
Veneto,2020-04-19 17:00:00,0.88,0.54,1.18,0.6900000000000001,0.96
Veneto,2020-04-20 17:00:00,0.91,0.5700000000000001,1.21,0.72,0.99
Veneto,2020-04-21 17:00:00,0.84,0.5,1.1400000000000001,0.65,0.92
Veneto,2020-04-22 17:00:00,0.76,0.4,1.05,0.58,0.85
Veneto,2020-04-23 17:00:00,0.7000000000000001,0.34,1.0,0.53,0.8
Veneto,2020-04-24 17:00:00,0.65,0.28,0.9500000000000001,0.46,0.74
Veneto,2020-04-25 17:00:00,0.59,0.23,0.91,0.43,0.71
Veneto,2020-04-26 17:00:00,0.52,0.16,0.85,0.34,0.63
Veneto,2020-04-27 17:00:00,0.46,0.07,0.77,0.26,0.56
Veneto,2020-04-28 17:00:00,0.48,0.07,0.79,0.32,0.62
Veneto,2020-04-29 17:00:00,0.44,0.04,0.76,0.25,0.56
Veneto,2020-04-30 17:00:00,0.47000000000000003,0.06,0.8,0.26,0.58
Veneto,2020-05-01 17:00:00,0.5,0.08,0.84,0.27,0.6
Veneto,2020-05-02 17:00:00,0.49,0.06,0.8300000000000001,0.29,0.62
Veneto,2020-05-03 17:00:00,0.46,0.03,0.8,0.23,0.5700000000000001
Veneto,2020-05-04 17:00:00,0.43,0.0,0.76,0.2,0.54
Veneto,2020-05-05 17:00:00,0.39,0.01,0.75,0.17,0.51
Veneto,2020-05-06 17:00:00,0.36,0.0,0.73,0.13,0.47000000000000003
Veneto,2020-05-07 17:00:00,0.33,0.0,0.73,0.1,0.44
Veneto,2020-05-08 17:00:00,0.34,0.0,0.74,0.14,0.48
Veneto,2020-05-09 17:00:00,0.34,0.0,0.75,0.11,0.46
Veneto,2020-05-10 17:00:00,0.35000000000000003,0.0,0.77,0.11,0.47000000000000003
Veneto,2020-05-11 17:00:00,0.32,0.0,0.77,0.08,0.44
Veneto,2020-05-12 17:00:00,0.31,0.0,0.77,0.07,0.43
Veneto,2020-05-13 17:00:00,0.3,0.0,0.78,0.09,0.45
Veneto,2020-05-14 17:00:00,0.27,0.0,0.77,0.05,0.41000000000000003
Veneto,2020-05-15 17:00:00,0.3,0.0,0.8,0.08,0.45
Veneto,2020-05-16 17:00:00,0.35000000000000003,0.0,0.84,0.1,0.49
Veneto,2020-05-17 17:00:00,0.36,0.0,0.85,0.15,0.54
Veneto,2020-05-18 17:00:00,0.36,0.0,0.86,0.1,0.5
Veneto,2020-05-19 17:00:00,0.35000000000000003,0.0,0.87,0.11,0.51
Veneto,2020-05-20 17:00:00,0.31,0.0,0.86,0.06,0.46
Veneto,2020-05-21 17:00:00,0.3,0.0,0.86,0.06,0.46
Veneto,2020-05-22 17:00:00,0.28,0.0,0.86,0.04,0.44
Veneto,2020-05-23 17:00:00,0.28,0.0,0.87,0.07,0.47000000000000003
Veneto,2020-05-24 17:00:00,0.24,0.0,0.86,0.04,0.43
Veneto,2020-05-25 17:00:00,0.22,0.0,0.85,0.05,0.43
Veneto,2020-05-26 17:00:00,0.22,0.0,0.86,0.02,0.41000000000000003
Veneto,2020-05-27 17:00:00,0.22,0.0,0.87,0.03,0.42
Veneto,2020-05-28 17:00:00,0.23,0.0,0.89,0.04,0.44
Veneto,2020-05-29 17:00:00,0.23,0.0,0.9,0.04,0.44
Veneto,2020-05-30 17:00:00,0.22,0.0,0.9,0.04,0.44
Veneto,2020-05-31 17:00:00,0.22,0.0,0.9,0.03,0.43
Veneto,2020-06-01 17:00:00,0.21,0.0,0.91,0.02,0.42
Veneto,2020-06-02 17:00:00,0.22,0.0,0.93,0.03,0.44
Veneto,2020-06-03 17:00:00,0.21,0.0,0.93,0.01,0.42
Veneto,2020-06-04 17:00:00,0.22,0.0,0.9500000000000001,0.01,0.43
Veneto,2020-06-05 17:00:00,0.22,0.0,0.96,0.06,0.48
Veneto,2020-06-06 17:00:00,0.21,0.0,0.96,0.03,0.45
Veneto,2020-06-07 17:00:00,0.22,0.0,0.98,0.02,0.45
Veneto,2020-06-08 17:00:00,0.22,0.0,1.0,0.02,0.46
Veneto,2020-06-09 17:00:00,0.23,0.0,1.01,0.02,0.47000000000000003
Veneto,2020-06-10 17:00:00,0.23,0.0,1.03,0.06,0.51
Veneto,2020-06-11 17:00:00,0.24,0.0,1.05,0.05,0.51
Veneto,2020-06-12 17:00:00,0.27,0.0,1.09,0.04,0.53
Veneto,2020-06-13 17:00:00,0.27,0.0,1.11,0.03,0.53
Veneto,2020-06-14 17:00:00,0.28,0.0,1.12,0.08,0.58
Veneto,2020-06-15 17:00:00,0.29,0.0,1.1400000000000001,0.07,0.58
Veneto,2020-06-16 17:00:00,0.26,0.0,1.12,0.06,0.56
Veneto,2020-06-17 17:00:00,0.27,0.0,1.1400000000000001,0.05,0.56
Veneto,2020-06-18 17:00:00,0.27,0.0,1.1500000000000001,0.04,0.56
Veneto,2020-06-19 17:00:00,0.28,0.0,1.17,0.09,0.61
Veneto,2020-06-20 17:00:00,0.29,0.0,1.18,0.06,0.59
Veneto,2020-06-21 17:00:00,0.29,0.0,1.19,0.05,0.59
Veneto,2020-06-22 17:00:00,0.3,0.0,1.21,0.04,0.59
